575, 239
600, 239
626, 239
652, 239
677, 239
703, 239
728, 239
754, 239
780, 239
805, 239
831, 239
856, 239
882, 239
908, 239
933, 239
959, 239
984, 239
1010, 239
12, 258
37, 258
63, 258
88, 258
114, 258
140, 258
165, 258
191, 258
216, 258
242, 258
268, 258
293, 258
319, 258
344, 258
370, 258
396, 258
421, 258
447, 258
472, 258
498, 258
524, 258
549, 258
575, 258
600, 258
626, 258
652, 258
677, 258
703, 258
728, 258
754, 258
780, 258
805, 258
831, 258
856, 258
882, 258
908, 258
933, 258
959, 258
984, 258
1010, 258
12, 277
37, 277
63, 277
88, 277
114, 277
140, 277
165, 277
191, 277
216, 277
242, 277
268, 277
293, 277
319, 277
344, 277
370, 277
396, 277
421, 277
447, 277
472, 277
498, 277
524, 277
549, 277
575, 277
600, 277
626, 277
652, 277
677, 277
703, 277
728, 277
754, 277
780, 277
805, 277
831, 277
856, 277
882, 277
908, 277
933, 277
959, 277
984, 277
1010, 277
12, 297
37, 297
63, 297
88, 297
114, 297
140, 297
165, 297
191, 297
216, 297
242, 297
268, 297
293, 297
319, 297
344, 297
370, 297
396, 297
421, 297
447, 297
472, 297
498, 297
524, 297
549, 297
575, 297
600, 297
626, 297
652, 297
677, 297
703, 297
728, 297
754, 297
780, 297
805, 297
831, 297
856, 297
882, 297
908, 297
933, 297
959, 297
984, 297
1010, 297
12, 316
37, 316
63, 316
88, 316
114, 316
140, 316
165, 316
191, 316
216, 316
242, 316
268, 316
293, 316
319, 316
344, 316
370, 316
396, 316
421, 316
447, 316
472, 316
498, 316
524, 316
549, 316
575, 316
600, 316
626, 316
652, 316
677, 316
703, 316
728, 316
754, 316
780, 316
805, 316
831, 316
856, 316
882, 316
908, 316
933, 316
959, 316
984, 316
1010, 316
12, 335
37, 335
63, 335
88, 335
114, 335
140, 335
165, 335
191, 335
216, 335
242, 335
268, 335
293, 335
319, 335
344, 335
370, 335
396, 335
421, 335
447, 335
472, 335
498, 335
524, 335
549, 335
575, 335
600, 335
626, 335
652, 335
677, 335
703, 335
728, 335
754, 335
780, 335
805, 335
831, 335
856, 335
882, 335
908, 335
933, 335
959, 335
984, 335
1010, 335
12, 354
37, 354
63, 354
88, 354
114, 354
140, 354
165, 354
191, 354
216, 354
242, 354
268, 354
293, 354
319, 354
344, 354
370, 354
396, 354
421, 354
447, 354
472, 354
498, 354
524, 354
549, 354
575, 354
600, 354
626, 354
652, 354
677, 354
703, 354
728, 354
754, 354
780, 354
805, 354
831, 354
856, 354
882, 354
908, 354
933, 354
959, 354
984, 354
1010, 354
12, 373
37, 373
63, 373
88, 373
114, 373
140, 373
165, 373
191, 373
216, 373
242, 373
268, 373
293, 373
319, 373
344, 373
370, 373
396, 373
421, 373
447, 373
472, 373
498, 373
524, 373
549, 373
575, 373
600, 373
626, 373
652, 373
677, 373
703, 373
728, 373
754, 373
780, 373
805, 373
831, 373
856, 373
882, 373
908, 373
933, 373
959, 373
984, 373
1010, 373
12, 393
37, 393
63, 393
88, 393
114, 393
140, 393
165, 393
191, 393
216, 393
242, 393
268, 393
293, 393
319, 393
344, 393
370, 393
396, 393
421, 393
447, 393
472, 393
498, 393
524, 393
549, 393
575, 393
600, 393
626, 393
652, 393
677, 393
703, 393
728, 393
754, 393
780, 393
805, 393
831, 393
856, 393
882, 393
908, 393
933, 393
959, 393
984, 393
1010, 393
12, 412
37, 412
63, 412
88, 412
114, 412
140, 412
165, 412
191, 412
216, 412
242, 412
268, 412
293, 412
319, 412
344, 412
370, 412
396, 412
421, 412
447, 412
472, 412
498, 412
524, 412
549, 412
575, 412
600, 412
626, 412
652, 412
677, 412
703, 412
728, 412
754, 412
780, 412
805, 412
831, 412
856, 412
882, 412
908, 412
933, 412
959, 412
984, 412
1010, 412
12, 431
37, 431
63, 431
88, 431
114, 431
140, 431
165, 431
191, 431
216, 431
242, 431
268, 431
293, 431
319, 431
344, 431
370, 431
396, 431
421, 431
447, 431
472, 431
498, 431
524, 431
549, 431
575, 431
600, 431
626, 431
652, 431
677, 431
703, 431
728, 431
754, 431
780, 431
805, 431
831, 431
856, 431
882, 431
908, 431
933, 431
959, 431
984, 431
1010, 431
12, 450
37, 450
63, 450
88, 450
114, 450
140, 450
165, 450
191, 450
216, 450
242, 450
268, 450
293, 450
319, 450
344, 450
370, 450
396, 450
421, 450
447, 450
472, 450
498, 450
524, 450
549, 450
575, 450
600, 450
626, 450
652, 450
677, 450
703, 450
728, 450
754, 450
780, 450
805, 450
831, 450
856, 450
882, 450
908, 450
933, 450
959, 450
984, 450
1010, 450
12, 469
37, 469
63, 469
88, 469
114, 469
140, 469
165, 469
191, 469
216, 469
242, 469
268, 469
293, 469
319, 469
344, 469
370, 469
396, 469
421, 469
447, 469
472, 469
498, 469
524, 469
549, 469
575, 469
600, 469
626, 469
652, 469
677, 469
703, 469
728, 469
754, 469
780, 469
805, 469
831, 469
856, 469
882, 469
908, 469
933, 469
959, 469
984, 469
1010, 469
12, 489
37, 489
63, 489
88, 489
114, 489
140, 489
165, 489
191, 489
216, 489
242, 489
268, 489
293, 489
319, 489
344, 489
370, 489
396, 489
421, 489
447, 489
472, 489
498, 489
524, 489
549, 489
575, 489
600, 489
626, 489
652, 489
677, 489
703, 489
728, 489
754, 489
780, 489
805, 489
831, 489
856, 489
882, 489
908, 489
933, 489
959, 489
984, 489
1010, 489
12, 508
37, 508
63, 508
88, 508
114, 508
140, 508
165, 508
191, 508
216, 508
242, 508
268, 508
293, 508
319, 508
344, 508
370, 508
396, 508
421, 508
447, 508
472, 508
498, 508
524, 508
549, 508
575, 508
600, 508
626, 508
652, 508
677, 508
703, 508
728, 508
754, 508
780, 508
805, 508
831, 508
856, 508
882, 508
908, 508
933, 508
959, 508
984, 508
1010, 508
12, 527
37, 527
63, 527
88, 527
114, 527
140, 527
165, 527
191, 527
216, 527
242, 527
268, 527
293, 527
319, 527
344, 527
370, 527
396, 527
421, 527
447, 527
472, 527
498, 527
524, 527
549, 527
575, 527
600, 527
626, 527
652, 527
677, 527
703, 527
728, 527
754, 527
780, 527
805, 527
831, 527
856, 527
882, 527
908, 527
933, 527
959, 527
984, 527
1010, 527
12, 546
37, 546
63, 546
88, 546
114, 546
140, 546
165, 546
191, 546
216, 546
242, 546
268, 546
293, 546
319, 546
344, 546
370, 546
396, 546
421, 546
447, 546
472, 546
498, 546
524, 546
549, 546
575, 546
600, 546
626, 546
652, 546
677, 546
703, 546
728, 546
754, 546
780, 546
805, 546
831, 546
856, 546
882, 546
908, 546
933, 546
959, 546
984, 546
1010, 546
12, 565
37, 565
63, 565
88, 565
114, 565
140, 565
165, 565
191, 565
216, 565
242, 565
268, 565
293, 565
319, 565
344, 565
370, 565
396, 565
421, 565
447, 565
472, 565
498, 565
524, 565
549, 565
575, 565
600, 565
626, 565
652, 565
677, 565
703, 565
728, 565
754, 565
780, 565
805, 565
831, 565
856, 565
882, 565
908, 565
933, 565
959, 565
984, 565
1010, 565
12, 585
37, 585
63, 585
88, 585
114, 585
140, 585
165, 585
191, 585
216, 585
242, 585
268, 585
293, 585
319, 585
344, 585
370, 585
396, 585
421, 585
447, 585
472, 585
498, 585
524, 585
549, 585
575, 585
600, 585
626, 585
652, 585
677, 585
703, 585
728, 585
754, 585
780, 585
805, 585
831, 585
856, 585
882, 585
908, 585
933, 585
959, 585
984, 585
1010, 585
12, 604
37, 604
63, 604
88, 604
114, 604
140, 604
165, 604
191, 604
216, 604
242, 604
268, 604
293, 604
319, 604
344, 604
370, 604
396, 604
421, 604
447, 604
472, 604
498, 604
524, 604
549, 604
575, 604
600, 604
626, 604
652, 604
677, 604
703, 604
728, 604
754, 604
780, 604
805, 604
831, 604
856, 604
882, 604
908, 604
933, 604
959, 604
984, 604
1010, 604
12, 623
37, 623
63, 623
88, 623
114, 623
140, 623
165, 623
191, 623
216, 623
242, 623
268, 623
293, 623
319, 623
344, 623
370, 623
396, 623
421, 623
447, 623
472, 623
498, 623
524, 623
549, 623
575, 623
600, 623
626, 623
652, 623
677, 623
703, 623
728, 623
754, 623
780, 623
805, 623
831, 623
856, 623
882, 623
908, 623
933, 623
959, 623
984, 623
1010, 623
12, 642
37, 642
63, 642
88, 642
114, 642
140, 642
165, 642
191, 642
216, 642
242, 642
268, 642
293, 642
319, 642
344, 642
370, 642
396, 642
421, 642
447, 642
472, 642
498, 642
524, 642
549, 642
575, 642
600, 642
626, 642
652, 642
677, 642
703, 642
728, 642
754, 642
780, 642
805, 642
831, 642
856, 642
882, 642
908, 642
933, 642
959, 642
984, 642
1010, 642
12, 661
37, 661
63, 661
88, 661
114, 661
140, 661
165, 661
191, 661
216, 661
242, 661
268, 661
293, 661
319, 661
344, 661
370, 661
396, 661
421, 661
447, 661
472, 661
498, 661
524, 661
549, 661
575, 661
600, 661
626, 661
652, 661
677, 661
703, 661
728, 661
754, 661
780, 661
805, 661
831, 661
856, 661
882, 661
908, 661
933, 661
959, 661
984, 661
1010, 661
12, 681
37, 681
63, 681
88, 681
114, 681
140, 681
165, 681
191, 681
216, 681
242, 681
268, 681
293, 681
319, 681
344, 681
370, 681
396, 681
421, 681
447, 681
472, 681
498, 681
524, 681
549, 681
575, 681
600, 681
626, 681
652, 681
677, 681
703, 681
728, 681
754, 681
780, 681
805, 681
831, 681
856, 681
882, 681
908, 681
933, 681
959, 681
984, 681
1010, 681
12, 700
37, 700
63, 700
88, 700
114, 700
140, 700
165, 700
191, 700
216, 700
242, 700
268, 700
293, 700
319, 700
344, 700
370, 700
396, 700
421, 700
447, 700
472, 700
498, 700
524, 700
549, 700
575, 700
600, 700
626, 700
652, 700
677, 700
703, 700
728, 700
754, 700
780, 700
805, 700
831, 700
856, 700
882, 700
908, 700
933, 700
959, 700
984, 700
1010, 700
12, 719
37, 719
63, 719
88, 719
114, 719
140, 719
165, 719
191, 719
216, 719
242, 719
268, 719
293, 719
319, 719
344, 719
370, 719
396, 719
421, 719
447, 719
472, 719
498, 719
524, 719
549, 719
575, 719
600, 719
626, 719
652, 719
677, 719
703, 719
728, 719
754, 719
780, 719
805, 719
831, 719
856, 719
882, 719
908, 719
933, 719
959, 719
984, 719
1010, 719
12, 738
37, 738
63, 738
88, 738
114, 738
140, 738
165, 738
191, 738
216, 738
242, 738
268, 738
293, 738
319, 738
344, 738
370, 738
396, 738
421, 738
447, 738
472, 738
498, 738
524, 738
549, 738
575, 738
600, 738
626, 738
652, 738
677, 738
703, 738
728, 738
754, 738
780, 738
805, 738
831, 738
856, 738
882, 738
908, 738
933, 738
959, 738
984, 738
1010, 738
12, 757
37, 757
63, 757
88, 757
114, 757
140, 757
165, 757
191, 757
216, 757
242, 757
268, 757
293, 757
319, 757
344, 757
370, 757
396, 757
421, 757
447, 757
472, 757
498, 757
524, 757
549, 757
575, 757
600, 757
626, 757
652, 757
677, 757
703, 757
728, 757
754, 757
780, 757
805, 757
831, 757
856, 757
882, 757
908, 757
933, 757
959, 757
984, 757
1010, 757
